"label	comment"
"0	份量只够3人吃，炒饭和酸梅汤很好"
"0	味道不错。是我喜欢的口味"
"0	口味不错，量还可以，去的时候人不多，没等多长时间就吃上了"
"0	都少给我装一份秘制鸡翅 真是太欺负人了 再也不想美团了"
"0	在好友的推荐下吃的这个刨酸奶 果然 好吃 吃过最好吃的刨酸奶了  冰也是用的牛奶打出来的 里面加的东西也很多 很好吃 还会再来的"
"1	菜里面有虫 差 超级差"
"1	饭里边有一只苍蝇，不卫生"
"0	味道好，花园式大排档，环境比一般大排档环境好，适合朋友、家长聚会，特别是带娃的，有个大露台，娃儿也耍得高兴"
"0	只能说难吃~那个你感觉有八分是粘米糯米好少~"
"0	#疯狂土豆#味道差#鱼排#少一块"
"0	菜品不错，服务周到。"
"0	还可以，比较优惠，味道不错哦。"
"0	#烧鸭饭#不好吃"
"0	第二次来了，蛮有特色的，喜欢他家的烤牛肉，赞"
"0	蛋糕挺好吃的，很漂亮，老板态度也好，祝生意兴隆"
"0	味道很好，已经去过很多次了，很值得去"
"1	差评，这个肉都是臭的，谁还敢吃啊"
"0	就是瞎逛美团发现的店店，主要是被里面的小糍粑所吸引，感觉很好吃样。团购价格又那么优惠，看了看地图，被美团的定位骗惨了，工作责任心有待提高呀。多走了不是点把点的路，美团工作人员绝对该差评。店铺老板接待非常热情，冰粉的味道确实好吃，东西放得又多，最爱小糍粑，糯糯的，真心推荐大家都去尝尝。"
"0	和美女朋友一起来吃的，因为我肚子不舒服。吃的番茄的锅底。哈哈。也很好吃！虽然不辣，也是另外一番风味！东西很齐全！下次还会去！"
"0	经常来 茶很好喝 都是现泡的 很棒"
"0	他们家去过好多次了，强烈推荐他们家牛肉，牛肉好吃，有很多种，种类也挺多的。 #牛肉# #油碟# #苕皮# #串串# #土豆粉#"
"0	超时一个小时才来，慢到无法想象"
"0	第二次来吃了，味道挺好的，团购很划算，一个人吃的很饱"
"1	这就是十块钱的香甜糍粑 两块钱的糍粑里面放点白糖卖十块 这钱真好赚。商家还打电话来说我点的餐少了不愿意送…不会再来。大家慎重"
"0	性比价高，加了十块钱的配送费还是非常不错的，只是个人不怎么喜欢上面的巧克力粉还是什么东西，有点涩。"
"0	这是我第二次来这里了！！！我发现吃上瘾了！！！真的好好吃！！如果不是牛肉上火！！天天吃都没什么问题了！！！安逸……………………"
"0	我7.16下的单 预计7.47到 恩 30分钟 很合理然后我等到8点 催单第一次 8.10左右催单第二次 8.22打电话 你告诉我你送到了？所以我是吃饱了没事做故意说我没拿到外卖？很稳 兄弟然后你给我说你换单了？我让你换单了？让我等1小时都吃不到饭？呵呵 最后送到的时候冷了 可乐洒了 也不给我一个解释？很厉害。"
"1	原味猪尾都臭了还卖给别人，真是黑心商家！"
"0	第二次吃了！还是一分钱一分货！"
"0	感觉不错，味道可以，特别是吃到后面，味道阔以，"
"0	我们是四个人吃，都吃不完，份量超足！正值中午吃饭高峰，上菜速度稍稍有些慢，等我们都快吃完了，才都没上完。可是真的吃得好饱！那个鱼的味道超级棒！特别入味，佐料都可以带回家下面吃！肉也非常嫩！很鲜！值得再去！"
"0	卖家服务挺好的，味道也不错，很喜欢"
"0	经济实惠，特别是老板人很好，很热情，味道也不错，下次还去"
"0	烤鱼真的好好吃哦，吃得好饱呀！"
"0	不错，团购还是比较划算的"
"0	今天没吃多少。来了几次了，今天感觉有点腻了。可能是基本上都是芝士的原因，建议老板上一点麻辣口味的炒小海鲜，可以爽一下口，就不会感觉一直都是差不多味道的，适当的搭配一下。。或者弄点重庆口味的味碟也可以。"
"0	从来没评论过，真的生气。十一点二十下单，一点多才到，两个小时了。催单是，男的接电话态度真差。我想也差不多了吧"
"0	好好吃的东西，水果奶昔，饮料，炸香蕉，味道都很好很好，我们吃的是冬菇辣味炒饭，焗排饭。。。。今晚再去试试其他的，嘿嘿。。好吃，环境也好好地"
"0	跟在店里吃的完全不一样.  全是汤"
"0	一如既往地好～～～～～～～～～"
"0	老铁 没毛病"
"0	美团上再多一些种类和大小就好了"
"0	不会再买了、饿死本宝宝了送得慢 送得慢 送得慢"
"0	味道一直都是美美的，很喜欢吃她们家的"
"1	菜里面有虫这个怎么办？ 心情巨差 再也别点了 这个食品安全完全不合格"
"0	味道确实一般般   这是黑点么   鸭肠就两根  而且很短  脆皮肠三个   再也不会来这家了  差评"
"0	没饮料就算了，筷子都没有，差评差评差评"
"0	菜品丰富，都是喜欢吃的菜，味道也很不错，服务也很好，提前打电话定的两桌大圆桌，对团购的态度还是很好的，不像有的店对团购服务很差，环境也干净，10几年的老店了离家近经常去，以后也会继续光顾，希望他们越做越好"
"1	吃了一家人都拉肚子，牛肉有臭味，不会再吃。"
"0	味道不错不错不错了，的吖我也是"
"0	强烈强烈推荐，味道特别棒，已经吃过几次了，和朋友几个特别喜欢这个地方"
"0	超级超级棒  自己做的巧克力掉地上了  姐姐拿了一个她们自己做的  态度也好很  还送了一个夹心巧克力  超级好吃 环境也很好  位置对于沙坪坝长大的人来说还是蛮好找的 姐姐知道我是送男生给我换了和深色的包装袋  味道也很不错  nice！"
"0	还可以，大家一起聚餐的，60多个人不够吃，不过味道还好。"
"0	经常来吃 4个人都没有吃完剩了很多"
"1	牛肉咸得没法吃。半夜还胃肚子疼。"
"1	不新鲜，吃了第二天拉肚子。大失所望，比起去店里面的差太多。"
"0	服务不错，口味还行，比较满意，就是地方不太好找"
"0	还可以，味道不错，价钱也便宜，3个人绝对够吃，！！！"
"0	都说了不加辣，而且我也不吃辣，还是加了，我全吃不了"
"0	从6点10下的单，然后等到了8点过。这些都不说了，关键你还这么难吃。我也是无语了，没有下次了，"
"0	哪里服务确实不错，不像其他小面馆是的。面也很好吃"
"0	我们一家人都爱吃！酸奶好喝！我们喜欢原味的！"
"0	评价晚了，蛋糕很好看。挺满意的。"
"0	特别好吃。 我经常去。挺卫生的。味道很好。 建议去吃。"
"0	越来越不好吃了、偷工减料，一点都不入从前"
"0	菜品还不错  服务态度很好  下次还会来光顾"
"0	还可以，菜品份量蛮多的，我们10点才下班，辛苦服务员等那么久，谢谢"
"0	菜品味道非常不错，位置也好找，就在大融城那里，不用排队，服务态度很好，不会因为是团购就有歧视，上菜速度非常快，我们四个人，两男两女，团的4-6人餐，根本吃不掉，量足够多，口味很正宗，整个装修环境都有老火锅的味道，还很贴心的发个罩衣，期间还有舞蹈表演，水果，饮料，汤均自助，非常满意的团购"
"0	5点付款的7点半才送到 不按时送餐 饭还死难吃 里面的土豆都化没了！"
"0	不错很安逸的，经常来吃，酸辣粉太好了"
"0	吃了多次了，信价比挺高的，面包很香"
"1	第一次吃到钢丝球"
"0	学校外边第一家这一类的烤肉店，菜品蛮好的，新鲜，服务也不错。味道可以～"
"1	差评很差来的饭都是馊的只有一碗是好的大家"
"0	味道很不错呢 那个姐姐服务也很好很温柔 还给我说不好意思 要多等下下 很划算 #咖喱鸡肉饭#"
"0	点餐两个小时才送来，人都快饿死了"
"0	上菜快，就是有点小贵。"
"0	两个人吃都没有吃完，分量足，就是肉感觉吃起有些干瘪瘪的，服务态度很好，以后也还是回去吃的"
"0	好吃，已经吃过无数次了～～～～"
"0	很好吃 上菜快 藕好吃 汤也好喝 还会再去"
"0	明明就没有煎蛋啊 店家死不承认，点了这么多外卖还能污你一个煎蛋？第一个差评拿好不谢"
"0	去了几次了，环境不错地方不是很好找"
"0	蒜香味味道很惊艳⊙▽⊙⊙▽⊙⊙▽⊙"
"0	服务态度好，味道也不错，优惠力度大！"
"0	口味好，菜量足，服务也好，停车非常方便，点"
"0	#爬爬虾# 真心不错，大闸蟹很棒，牛排也很好，服务态度没话说，简直无懈可击。"
"0	肉很嫩，就是吃多了有点腻的感觉，味道很不错，有很多口味可选择"
"0	垃圾东西 说好的荤素搭配 你当我没吃过肉啊 一块肉都没的除了我点的君花 全素就全素 写什么荤素搭配？你的良心不会痛吗 再也不会买了 差评"
"0	菜品好得没话说"
"0	菜的口味不错，没有什么浪费的"
"1	我的鸭血酸辣粉都成干拌粉勒#泡椒鸭血酸辣粉##烤肠#烤肠我有股馊味"
"0	相对于其他家口味不怎么好，特别是那个碗碗菜，没法吃，厨艺有待进步"
"1	商家的黑良心让我震惊了。买点地摊儿的包装水饺。没敢吃了。直接倒了。里面的馅发黑。变质了"
"0	难吃，硬的很 再也不会点"
"0	嘿喜欢.经常来吃...方便也快..."
"0	还是一如既往的安逸啊，吃了很多次了"
"1	不干净 吃了拉了一天肚子 吐得不行"
"0	黄瓜越来越不好吃了，米饭太硬"
"0	味道相当巴适，吃了那么多老火锅就这个感觉最地道，是以前小时候吃到过的味道，很久没吃过这么好吃的老火锅了，位置也很好找，菜品分量很足，服务相当的好，值得推荐的菜品是香辣牛肉，鹅肠，毛肚，鱼豆腐。。。。。总的来说菜品都还不错的，小吃类的农家酥肉很地道。"
"0	自己尝尝吧 多说无益"
"0	菜品不错，服务员态度好。 #一锅两吃# #老火锅# #鸳鸯火锅# #特色锅底# #生菜夹里脊# #排骨汤# #毛肚# #培根卷金针菇# #果汁# #烧烤烤肉# #鸡皮# #火腿肠# #虾子# #荤菜# #脑花# #绿豆糕# #小饼干#"
"0	很棒！菜好吃！老板和老板娘也很温柔亲切！环境很棒！"
"0	已经是第二次去了，服务还是一如既往的好。关键还是坏境和菜品，无烟烤肉非常环保健康，菜品也十分丰富，不仅仅是烤肉，凉菜，热菜，点心，水果，冰淇淋以及果汁非常丰富，烤肉材料新鲜，供应量足，凉菜热菜味道不错。而且用餐时间充足，非常满意，以后还会光临的！"
"0	还可以吧 用的代金券 挺划算的"
"0	吃了很多次，很有特色，停车也非常方便，很不错，鳄鱼掌和水煮耗儿鱼确实666"
"0	今天这个没味道。。。。"
"0	一如既往的好，上餐速度也快，不错不错"
"0	这家味道确实可以很不错，对不太吃辣的人来说简直太赞了。一人一个小锅，想吃什么味道都不影响。肥牛和小羔羊卷很好吃，片很薄很好熟还有那么些肉味，就是一盘量太少没几筷子就完了，酱料自己调美的很，最后吃完300多点团了个代金券，炒鸡划算…整个吃的安逸舒心啊…强烈推荐 #草原小肥羊# #雪花肥牛# #鲜美肥牛# #茼蒿# #鲁西肥牛#"
"1	呵呵……椰青味道不说，外头都发霉了，百香果成这个鬼样子了，山竹全军覆没"
"0	真的很好吃，每次必吃的东西，而且干净卫生"
"0	很好，来了好几次了，都很满意。不错不错。"
"0	非常满意，服务周到，米饭很不错，菜新鲜"
"0	味道环境都是很不错的，但是感觉桌子上有点点油。"
"0	真心难吃  里面那是什么鬼都冻成冰了  还有点发黄……"
"0	点个米线，汤全撒在塑料袋里了，怎么吃？我点的不是干拌。。。。。。"
"0	很好！服务态度都很好，我们中午去吃的，上午预约了，菜什么都很新鲜，很好！"
"0	服务很好，店员和热情！味道还是一如既往的好！赞一个，下次还会来！"
"0	味道不错，服务态度也很好！值得购买！"
"0	味道很好，赞"
"1	不会再点了，换成了乡村基，炒土豆丝的油还是臭的"
"0	一如既往的好！还会再来的！"
"0	总体来说还是比较干净，我还是最喜欢桂花小汤圆，其他的一般般"
"0	备注了要盐巴，你一份油碟里加一份不加，真是搞笑，你吃火锅光吃大蒜？"
"0	感觉还不错 味道不错 服务也很好 上菜速度快"
"0	都是老顾客啦，反正都是有时候去"
"0	味道超好不解释，老板服务态度也超好的。价格这么便宜老板怎么赚钱啊。 #五花肉# #蒜蓉粉丝扇贝# #鱿鱼圈# #鲜牛肉# #黄金糕#"
"0	味道特别好，老板特别热情，环境很舒服，看起来也比较干净，两个人吃了特别多，非常好，下一次还去啊，强烈推荐。"
"0	不好吃 还贵！！！"
"0	非常满意！很干净卫生！人也很好！棒！"
"0	81店菜味道不错。服务也很好"
"0	不错哦，还会再去！菜很棒，干净，而且量很足"
"0	味道真的不好吃，甚至可以说是难吃了！点的微辣只有足足的辣味，你是想怎样？而且分量很少。贵的很少，便宜的豆芽也很少，你们家豆芽是天价么？这么几根好意思不？只有藕比较多，但是也不过七八个，三十多块钱，不是钱么？好意思么？"
"0	我们就住在万科锦程，今天还是第一次去自然味道火锅，虽然团购价格比其他店贵一些，但是值得，中午去吃的，人很少，环境很好，菜品很新鲜，服务员态度也很热情，三个人定的四人餐，吃撑了，下次还去。不光因为离家近，还因为确实好吃。#郡花# #血旺# #绿色毛肚# #鲜鸭肠# #毛肚、三线肉、豆皮、血旺#"
"1	东西都酸了   第一次吃这种酸了的寿司自己看图片 太难吃了不晓得是不是坏了   店家看到这种评论看到就说是我们吃不惯这种酸了的寿司  原谅我农村来的从来都没有吃过酸了的寿司"
"0	68的青蛙就十来只太少了吧，而且筷子也不给拿，真失望"
"0	很不错的一次消费！我让我老婆又订了一份。"
"0	跟老公俩就喜欢到处吃吃喝喝 耍耍 看着肯新颖的吃法 味道真的好 汤也好好喝 大满足"
"0	推荐给了很多同学，她们都很喜欢，经常来吃，什么都不说了，上图"
"0	可以可以火锅好吃菜品多，123344"
"0	菜品很精致，环境也很棒，强烈推荐"
"1	像是掉进垃圾桶了再拿出来的，口袋全是油，室友还在问什么东西焦了？"
"0	又不好吃，又贵。很不满意"
"0	我的饭呢，点了不给我送。忍不住想骂人。真是气死人了。"
"1	一顿饭，里头有头发、小虫还有铁丝。要是在店里吃果断打食品监督局电话了。"
"0	已经不知道是第几次来吃了，总之味道很不错"
"0	不吃辣椒 也备注了 每次都给我放辣椒 直接甩了没办法吃"
"1	咸得根本没法吃。"
"0	还是可以哦(⊙o⊙)哦等的人不多，上菜也快"
"0	寝室六个人吃完饭刚好够   奶油味道很不错，蛋糕口感也很棒。而且，叔叔开着自家座驾给我们送蛋糕-太好了。   速度也很快，态度好棒  大赞大赞我叔！！！！！    太帅了，也祝大家圣诞快乐啦啦啦啦啦"
"0	菜品丰富，服务态度好，环境卫生也是相当不错，总之吃得很满意，物超所值，应有尽有，下次一定还来(≧∇≦)"
"0	这的特别好，板栗很甜啊，没有坏的，颗粒很大"
"0	蛋糕特别好看，味道非常好，送货准时，服务态度良好，下次还要在这家定做。"
"0	亲，你那是奥儿良烤翅嘛？怕是考焦奥尔良哦"
"0	以前上学的时候经常吃，分量足，味道也棒！"
"1	既然是清汤米线    乜不打辣椒     味道果然清汤#泡椒午餐肉米线#这个没盐     面上一层油      啥味道没有     吃着犯恶心      #番茄丸子#这个乜没盐但是是番茄的    汤还可以    乜没啥味道      我喊外卖那么久     第一次差评"
"0	很喜欢，吃过很多次了，服务也好。可以边看江景边吃烤鸭，味道真的不错，吃过全聚德，就再也不想换地方了，"
"0	这是我最满意的一次团购，菜品新鲜，服务态度很好，而且价格便宜，强烈推荐大家去哦"
"0	味道一如既往的好，服务大赞好！！！"
"0	上菜快，服务好，主要是哪里的米线特别好吃，口味比较多，"
"0	吃的泡椒味，鱼味道不错，服务超级的热情，不晓得是团购的原因吗，草鱼太小了，没得头次去吃份量多。"
"1	本来很饿的，结果一打开给我加这么大一块肉瞬间没胃口了，这是多么瞎才看不见这么大一只蚊子 是故意放的吗 我只想问"
"0	提前预定，到店直接吃，开心。分量足，味道有点咸，其他都不错。值得吃！老板态度很好。"
"1	鸡蛋臭了，没泡菜，猪蹄也没看到，醉了鸡蛋臭了是重点！第一次差评"
"0	朋友推荐的地方，一起有15个人，一只羊很快就被干掉了，味道还不错，汤锅里面的蔬菜免费加。总体还不错，这个价格还是很划算了。"
"1	饭里还有虫！无语了！"
"1	吃了就拉肚子，地沟油"
"0	实惠，女孩吃分量差不多，味道不错，自我感觉，比404旁边老太婆好吃"
"0	还不错，价格比较实惠，经常来吃的"
"0	很正宗，在银川能吃到这样的口味也不错了。"
"0	用美团比较实惠，毕竟不美团的话要20元呢，酸奶很不错.吃撒起来是紫米的，很不错，我一般是少冰感觉棒极了，特别好吃，强烈推荐！不过味道还是不错的"
"0	好吃哦  回头客了"
"0	好吃 味足 分量多 态度好 很晚去了都吃到了"
"0	巴菲还是真的不错"
"0	味道很好吃呀，和读书时候一样。"
"0	我们同学听说可以送到学校来，他们也打电话叫你们送，你们服务态度真的很好，你们考虑得很周到，味道真的好。"
"0	新出的番茄口味和春笋烧肉套饭都不错"
"0	等了半天都不来 下次不会再点了"
"0	不错已经多次购买了"
"0	专门约起朋友来吃，味道超赞，喜欢吃烤鱼的，非常不错的选择。"
"0	你这里的大份跟石桥铺的小份一样，而且还有点咸，小孩子都有点嫌弃，真的难吃，不会在你这买了"
"0	味道还可以 店家很热情"
"1	吃到虫子，好恶心，一点食欲都没有了，全扔掉了"
"0	口味偏辣、但是还是跟好吃、只是老人孩子不是很适合！服务环境都还不错！吃过很多次、离家近、每次有家庭聚会都是这里！"
"0	没有按时送到，菜还没有其"
"0	喝过很多次了，一如既往的味道。"
"0	很划算，味道也可以，下次还来吃"
"0	味道好吃！特别是那个肥肠汤，很鲜，还有那个红烧野猪肉，很糯。服务周到，还会再来。"
"0	小蛋糕的味道不错，奶油再多一点就更好了"
"0	味道很好，去了几次了，位置也很好找，日本料理很不错的一家"
"0	菜品卫生，不过好像晚上人手不太够，坐了好几分钟才发现有人没点菜。。。 后续服务还算不错，套餐菜品搭配不太理想，不过味道还不错的。"
"1	昨天晚上买的，#辣子田螺#是臭的，闻着都是臭味，根本没法入嘴，直接甩了，#香辣虾#里面的洋葱颜色已经很黑了没有一点水份，不晓得是下了几次锅了，就算是别人吃剩下的你也应该把那些洋葱芹菜掏出来用新鲜的呀！作弊还做得那么差，真是连一分都不想给！大家不要来买了！菜品太劣质了，请做良心商家，谢谢！"
"0	一如既往的好味道，只是现在店名换成董妹泡椒鸡了，害我在网上团购时差点买成隔壁家的了！老板娘人很好很热情，我们4个大人2个小孩团的6人餐吃得刚刚好，因为带了小孩一起吃饭泡椒鸡的味道就要的一般口味，像我这种吃惯了重口味的童鞋可以要求泡椒鸡的味道大点，绝对巴适！♪(๑ᴖ◡ᴖ๑)♪"
"1	太不卫生了，汤里面还有苍蝇。打电话过去叫他们帮我换，答应了换，等了两小时也没过来。服务态度差。算我倒霉，希望大家能注意这家餐厅，"
"1	今天的肉是臭的，不好吃#鱼香肉丝木桶饭#"
"0	来了很多次了，服务挺好，再便宜点就好了～"
"0	位置很好找，已经去过都不知道多少次了，味道真的很好"
"0	送货太慢了。都快2个小时了。"
"0	难吃 量太少"
"0	每次到观音桥都必买的。很喜欢喝的酸奶。好喝的酸奶。下次继续。呵呵"
"0	价格真的太便宜了，我们两个吃也吃不完，味道还不错，环境也还不错"
"1	第一次评论，感觉有股地沟油的味道"
"0	很多菜 牛排一般般 其他都还不错的"
"0	一直很喜欢吃鸡蛋仔，第一次在这里吃，味道不错，现烤的，而且服务态度也很好，很满意。"
"1	送货快 但是和在实体店吃差距太大了，TM居然连年糕都省略了，而且你说外卖装不下所以没有年糕就算了嘛，但是TM吃了晚上就开始拉肚子是什么情况，吃了这么久的香辣蟹，这种情况还是第一次，当然之前都是在实体店吃的嘛，都还比较满意，但是换成外卖，我就一个评价，暗黑料理！！！"
"0	好吃！优惠价格！"
"1	土豆丝都变质发酸了"
"0	口味不错，汤也很好喝，下次还去。"
"0	店里服务员挺热情的，全程给我们烤肉。孩子不吃辣，我点了石锅拌饭和拉面，都是本应有辣椒的，服务员特别贴心的吧辣椒酱另装在碗里给我。细节体现水平。"
"0	很好便宜好吃服务也特好  上菜快  离家近"
"0	服务好，有热情，菜品新鲜要保持，鹌鹑蛋分量好继续保持你们的特色优点，会越来越好的。 ps：喜欢你们家的玉米糊糊，看评价其他人也蛮喜欢的，继续保持，多做玉米糊糊"
"0	经常去了，味道好，吃得饱饱的，老板人也不错"
"0	味道还不错，就是感觉汤底差了点"
"0	听朋友说很好吃，然后在观音桥逛街以后专门打车过来吃，真心不错，分量很足，味道也很好！和朋友两个人吃的双人餐，还剩了好多打包回去的，喜欢吃的清淡的朋友可以去试试，我门点的风排骨"
"0	真的无烟，味道对我这个外地人来说很正宗啊。重庆火锅好吃不贵。"
"0	收了一元打包盒的钱，但是并没有用打包盒！肉也是少得可怜，东西又难吃！  真是我吃过最难吃的水煮肉片，"
"0	这家有点难吃，重师那家正宗些"
"1	芸豆蹄花汤有毛腥味，味道很难吃，芸豆还有虫眼，鱼香肉丝还可以"
"0	店主人非常不错，由于新店开张有优惠，蛋糕物美价廉，因为对芒果过敏，全部给我换上了喜欢的黄桃，蛋糕也是现做的，口感不错"
"0	好不好吃先不说，餐具都没有，要自己在跑下去买吗，那我叫外卖为了什么"
"0	已经是多次来吃了，味道还是一样的不错！希望能继续下去…"
"1	好大的一个虫啊，刚打开就看见了，你们不想让我吃也不能这样做啊，真没法吃了，"
"1	里面有一根腋下的毛发"
"0	没有以前的好吃，下次再也不买了"
"0	好吃，经常团购。不过对团购用户态度不是很好哦"
"0	去过几次了，味道非常不错"
"0	不错，味道很好，有机会还会再去的"
"0	位置很好找，就在永辉的斜对面小巷里，味道不错，鱼很嫩也很入味，份量也挺足，还有凉菜和汤，服务态度很热情，感觉香辣味的味道更好些，泡椒味烤鱼就稍微差了一点，可能是我们口味更喜欢吃辣一点的，总之味道都挺棒的。"
"0	不错，一如既往的好，希望一直保持！还会光顾"
"0	味道好极了 鸭子口感好极了服务好极了"
"0	不错挺好的，值得再去，菜品很丰富"
"0	味道还可以，但是等的很久，去过好几次了，点菜之后都等得比较久。"
"0	我同学15免配送费，上一次我要20才免，这一次竟然要三十，要脸不啊"
"0	掌柜的服务态度很好，味道还不错，店里装修有点文艺范哟！还会再次光顾！"
"0	菜色新鲜，味道很好，老板很热情，满分"
"0	位置好找，味道好，里面凉快，满意"
"1	本来前一天晚上喝了酒，早上难受点了粥，皮蛋瘦肉粥 姜特别多，肉很少。最受不了的是没想到粥是酸的，早上的东西就要拿以前的米来做？都有馊的味道了，闻了一下就全扔了。再也不会来了"
"0	梅林午餐肉3.9我只吃到了两片，千叶豆腐2.9我也只吃到了两片，鲜嫩里脊跟店里吃的完全不一样，老的不像话，再也不会喊这个外卖了"
"0	味道真的不好吃，特别老，而且我怀疑是不是厨师下班了服务员自己弄得哟，一点技术含量都没有。瞬间胃口就没有了。"
"0	跟朋友一起买的，都说好喝，下次还买"
"0	吃过好几次，味道不错，有点辣，人很多，每次都要排队等着"
"0	服务态度好，分量足，好吃，不错。"
"0	味道好，服务态度好，吃的东西太多太多"
"0	我们一桌六个人，但女生居多，最后剩了很多菜，味道很好，分量也适当，重要的是吃完后，不会存在太大的火锅味！还有他们家的蛋炒饭和汤圆超好吃！！！！环境也不错"
"0	餐厅环境不错，店面还是比较大，装修有格调。去的时候麻辣龙虾卖光了，店家很好，换成了蒜蓉味的，团购的这个两人餐分量还是很多的，我和男票两个人吃得很饱，下次再来换其他菜品。"
"0	服务很好的说，蛋糕也很好吃~~我买的是抹茶慕斯蛋糕~~"
"0	点了配菜金针菇，但是至始至终没有吃到。估计老板忘放了，也没有解释下#特色烤鱼#"
"0	安静，适合下午茶啊、环境很好"
"1	菜里面有个钢丝，差点卡到喉咙了，瞬间没得胃口了。"
"1	第一：多种口味应该贴个标签！第二：卫生方面太差、上次是吃到头发，这次是吃到像钢丝球一样的胶丝条、我觉得我都可以去买彩票了"
"1	尖椒拱嘴直接是臭的，我的天，只吃了藕丁和土豆丝"
"0	不错啦，挺喜欢贡茶的……他家奶盖超棒"
"1	***筷子都发霉了，菜品及其不新鲜！！#弹力肠##蟹排##玉米肠##金针菇##厚豆干#"
"0	上星期刚来过，家人很喜欢吃，这次有老家的亲人过来，就赶紧又在美团上团购了。来吃的时候不是周末，所以位置有很多，我们就选的窗边两张桌子连起来的，要了两个木桶鱼，家人都吃的很开心，还点了小吃，加的面块煮在里面也很好吃，味道一如既往的好。"
"0	环境好，服务好，菜品新鲜，口味好。"
"0	非常好哟，口感挺不错的，而且做的也非常的好看，图案做出来和照片上一模一样！可惜，忘记照相了，要不然一定上传照片看一下，而且老板人很好，天气那么热，也亲自将东西送到我手上才离开，还特意交代了天气热要怎么保存这些！棒棒嗒"
"0	吃了好多次，还行，上菜速度挺快的"
"0	炒鸡炒鸡好吃，强烈推荐，除了有一点小贵离大学城有些远"
"0	味道还可以，态度挺好的，然后就是份量稍微少了点"
"1	要的炒粉里面尽然有黑的东西不知道是什么"
"1	肉都有味了还拿出来炒 真是醉了"
"1	鱼是坏的，都馊了，很臭很臭，直接丢了，吃了绝对拉肚子。"
"0	第一次也是最后一次点你们的外卖，送了两个小时才送到也真是可以"
"0	老顾客了，这几年无论是到店吃还是打包，都不错，老味道 #美蛙鱼头# #凉粉# #丝瓜# #郡花# #莲白# #肥 牛# #老肉片# #黄瓜# #海带# #荷心#"
"1	日本豆腐吃起是臭的！我吃烧烤必点的菜！结果这样！确实不好说"
"0	服务态度很好的说 味道也不错 是同学推荐去的 嘿嘿 真心不错的说 为什么评论非要30个字'郁闷"
"0	味道好吃，但点的千层肚漏掉了，下次能给我加上吗"
"0	味道一直很不错，经常都会买来喝"
"0	已经团过好几次了。很好！"
"0	味道好，干净，服务也不错，以后还来！"
"0	去吃过几次了"
"0	之前就一直都在这家吃乌鱼汤，反正三个人没吃完～"
"0	四个人，来重庆旅游，正好俏江南就在我们住的酒店对面，很好找，下午三点去的，接待热情，服务周到，菜品也是相当的好，值得在这里吃。下次来重庆旅游还来这里吃"
"0	#锅巴辣子鸡#辣子鸡的锅巴怎么会有鱼翅膀真是无语了 还有那个#乡村巴骨肉#巴骨肉太假了人家都是猪头骨上带着肉他家就是猪头肉和杭椒炒出来的而且都没有什么好的肉都是大肥肉 #扬州炒饭#炒饭油太多扬州炒饭是用胡萝卜炒的不是用黄瓜 用黄瓜来炒会有生味不好吃"
"1	吃第一个就是死虾 而且除了咸没其它味了"
"1	连餐具都没有  还这么贵⋯⋯  主要味道也不咋样  果断差评  唯一好的一点是没有拉肚子！"
"1	口味好，但及不卫生，吃后拉肚子，拉惨了，真想找店家索赔，狗日的没良心"
"0	服务态度很好，味道可以，麻辣串够霸道"
"0	买了矿泉水，矿泉水也没得，估计送落了，汤也打倒了，一口袋都是烫。实话实说"
"0	很好吃，经济实惠，菜品分量足，经常吃"
"0	强推维生素粥！很好吃！皮蛋瘦肉粥吃腻了可以换换口味！最爱这家的蒸饺！！！"
"0	披萨味道不怎么样 太难吃了"
"1	送餐很快，但这是我吃得最窝心的一次拌饭，味道不评价了，但是卫生必须要说，吃到了一根头发，菜也是馊的，恶心到家了"
"0	棒棒哒，同学们很喜欢吃哦"
"0	什锦拌饭没有肉，全是菜，分量足"
"0	不错，味道挺好的，吃过很多次了。"
"0	味道很不错的！价格便宜！环境也好！"
"1	吃一次拉一次肚子，肯定有问题，不会再点了，肉给我家狗狗吃了它也拉肚子！！！"
"0	好吃，最喜欢的一家火锅，味道好，服务也好"
"0	看图说话，啥子都不想说，倒胃口"
"0	吃了很多次，味道很好，很喜欢。这次和同事吃，一条鱼都没吃完。"
"0	很不错，老顾客了 家人朋友聚餐完美选择！"
"0	口味还是很好的，就是稍微的有点咸，虾的分量很足，下次还会光顾"
"0	来过好多次了，他家门口还在卖超好吃的南瓜包！3块钱一个，超便宜实惠。"
"1	第三次吃了，可是这次竟然有虫！！！！！卖家你是不是应该打电话向我解释一下？？？？？？"
"0	味道不错，略贵"
"0	环境不错，菜品特别新鲜！强烈推荐噢！"
"0	上菜快，服务好，菜品也多，但是这次的锅底感觉差点味道…感觉点菜要比旋转的菜新鲜一些"
"1	海鲜蛋炒饭里的虾是臭的，红烧肉全是肥肉，吃一口饭搞得排骨海鲜汤都臭了，差评"
"0	服务态度超级棒，味道也很好以后会再来的"
"0	菜品丰富 种类很多也很精致，两个人够吃.推荐 猪排 八爪鱼搭配酱汁爽口"
"0	带朋友来吃了很多次了，觉得米饼很不错！味道好，性价比高！"
"0	味道比黄姐好 喜欢 而且态度超级好。本来三拖一的老火锅 居然还有团购 老板也是不怕亏 分量超级足"
"0	味道蛮不错的"
"0	这是七寸吗，还没得老子窝的屎大"
